content,label,tokens
united hi there looks like my connection is delayed too so ill make it thanks,1,"['united', 'hi', 'there', 'looks', 'like', 'my', 'connection', 'is', 'delayed', 'too', 'so', 'ill', 'make', 'it', 'thanks']"
USAirways thanks,1,"['USAirways', 'thanks']"
united sent a DM just now thanks i am incredibly happy the fast response i got via twitter than via customer care thank you,1,"['united', 'sent', 'a', 'DM', 'just', 'now', 'thanks', 'i', 'am', 'incredibly', 'happy', 'the', 'fast', 'response', 'i', 'got', 'via', 'twitter', 'than', 'via', 'customer', 'care', 'thank', 'you']"
AmericanAir thanks,1,"['AmericanAir', 'thanks']"
USAirways  love the changes in the lounge  cheese veggies olives in addition to the crackers and snack mix,1,"['USAirways', 'love', 'the', 'changes', 'in', 'the', 'lounge', 'cheese', 'veggies', 'olives', 'in', 'addition', 'to', 'the', 'crackers', 'and', 'snack', 'mix']"
AmericanAir thanks delivery status,1,"['AmericanAir', 'thanks', 'delivery', 'status']"
AmericanAir USAirways statement wasnt sent yesterday like jeanine said after i even called last night as well again excellent service,1,"['AmericanAir', 'USAirways', 'statement', 'wasnt', 'sent', 'yesterday', 'like', 'jeanine', 'said', 'after', 'i', 'even', 'called', 'last', 'night', 'as', 'well', 'again', 'excellent', 'service']"
USAirways it was customer service like i have never seen before kudos to your organization,1,"['USAirways', 'it', 'was', 'customer', 'service', 'like', 'i', 'have', 'never', 'seen', 'before', 'kudos', 'to', 'your', 'organization']"
USAirways after missing my flight and reflight booking problems 2x i just walked onto another flight and my phone was still on the seat,1,"['USAirways', 'after', 'missing', 'my', 'flight', 'and', 'reflight', 'booking', 'problems', '2x', 'i', 'just', 'walked', 'onto', 'another', 'flight', 'and', 'my', 'phone', 'was', 'still', 'on', 'the', 'seat']"
USAirways just talked to reservation must congratulation to them very friendly good for usair the ONLY airline we fly,1,"['USAirways', 'just', 'talked', 'to', 'reservation', 'must', 'congratulation', 'to', 'them', 'very', 'friendly', 'good', 'for', 'usair', 'the', 'ONLY', 'airline', 'we', 'fly']"
united good job at CLE  TPA on schedule  4 to 5 inches of snow,1,"['united', 'good', 'job', 'at', 'CLE', 'TPA', 'on', 'schedule', '4', 'to', '5', 'inches', 'of', 'snow']"
AmericanAir TPA  ORD AA1679 another successful journey thanks for the hospitality,1,"['AmericanAir', 'TPA', 'ORD', 'AA1679', 'another', 'successful', 'journey', 'thanks', 'for', 'the', 'hospitality']"
AmericanAir i dont think you should help him at all based on his behavior the voucher and cot seem like enough lol grinning_face_with_big_eyes,1,"['AmericanAir', 'i', 'dont', 'think', 'you', 'should', 'help', 'him', 'at', 'all', 'based', 'on', 'his', 'behavior', 'the', 'voucher', 'and', 'cot', 'seem', 'like', 'enough', 'lol', 'grinning_face_with_big_eyes']"
AmericanAir always enjoy my time now on the plane to DFW,1,"['AmericanAir', 'always', 'enjoy', 'my', 'time', 'now', 'on', 'the', 'plane', 'to', 'DFW']"
bingo SouthwestAir thank you for bringing this to our attention well be happy to reach out to noah so we can make this right MR,1,"['bingo', 'SouthwestAir', 'thank', 'you', 'for', 'bringing', 'this', 'to', 'our', 'attention', 'well', 'be', 'happy', 'to', 'reach', 'out', 'to', 'noah', 'so', 'we', 'can', 'make', 'this', 'right', 'MR']"
SouthwestAir weather keeps slowing us down not your fault this is the 1st time a southwest flight of mine was late flight so i cant complain,1,"['SouthwestAir', 'weather', 'keeps', 'slowing', 'us', 'down', 'not', 'your', 'fault', 'this', 'is', 'the', '1st', 'time', 'a', 'southwest', 'flight', 'of', 'mine', 'was', 'late', 'flight', 'so', 'i', 'cant', 'complain']"
JetBlue i love this song 3 thanks JetBlue,1,"['JetBlue', 'i', 'love', 'this', 'song', '3', 'thanks', 'JetBlue']"
AmericanAir shoutout to all the ground crews working in the cold thanks for what yall do  social media team for customer service,1,"['AmericanAir', 'shoutout', 'to', 'all', 'the', 'ground', 'crews', 'working', 'in', 'the', 'cold', 'thanks', 'for', 'what', 'yall', 'do', 'social', 'media', 'team', 'for', 'customer', 'service']"
AmericanAir great thank you,1,"['AmericanAir', 'great', 'thank', 'you']"
AmericanAir congrats on your call center customer service a guy named fidencio answered and he went above  beyond to help me OK_handOK_handOK_hand,1,"['AmericanAir', 'congrats', 'on', 'your', 'call', 'center', 'customer', 'service', 'a', 'guy', 'named', 'fidencio', 'answered', 'and', 'he', 'went', 'above', 'beyond', 'to', 'help', 'me', 'OK_handOK_handOK_hand']"
united that made me so mad but then i called the bag number and that person was helpful and told me where the bag really was 22,1,"['united', 'that', 'made', 'me', 'so', 'mad', 'but', 'then', 'i', 'called', 'the', 'bag', 'number', 'and', 'that', 'person', 'was', 'helpful', 'and', 'told', 'me', 'where', 'the', 'bag', 'really', 'was', '22']"
AmericanAir CXL flight rebooked 2 PAX no problems thank you and everyone at AA for helping us all out,1,"['AmericanAir', 'CXL', 'flight', 'rebooked', '2', 'PAX', 'no', 'problems', 'thank', 'you', 'and', 'everyone', 'at', 'AA', 'for', 'helping', 'us', 'all', 'out']"
THANKS to SouthwestAir i get to go to the DestinationDragons imaginedragons show this weekend in UTAH VelourLive  ThankYou,1,"['THANKS', 'to', 'SouthwestAir', 'i', 'get', 'to', 'go', 'to', 'the', 'DestinationDragons', 'imaginedragons', 'show', 'this', 'weekend', 'in', 'UTAH', 'VelourLive', 'ThankYou']"
SouthwestAir we had early bird and it was great your employees were awesome it was 3 passengers who killed the buzz,1,"['SouthwestAir', 'we', 'had', 'early', 'bird', 'and', 'it', 'was', 'great', 'your', 'employees', 'were', 'awesome', 'it', 'was', '3', 'passengers', 'who', 'killed', 'the', 'buzz']"
united would love help getting there today in EWR now will take any airline and connections thx,1,"['united', 'would', 'love', 'help', 'getting', 'there', 'today', 'in', 'EWR', 'now', 'will', 'take', 'any', 'airline', 'and', 'connections', 'thx']"
VirginAmerica thanks for that been needing a way to make those austin trips from DCA and now youve come through,1,"['VirginAmerica', 'thanks', 'for', 'that', 'been', 'needing', 'a', 'way', 'to', 'make', 'those', 'austin', 'trips', 'from', 'DCA', 'and', 'now', 'youve', 'come', 'through']"
united keep the flights cheap and earlyon time and you are good flew AmericanAir and cancelled flightled my flight 4 times last month united,1,"['united', 'keep', 'the', 'flights', 'cheap', 'and', 'earlyon', 'time', 'and', 'you', 'are', 'good', 'flew', 'AmericanAir', 'and', 'cancelled', 'flightled', 'my', 'flight', '4', 'times', 'last', 'month', 'united']"
AmericanAir thank you,1,"['AmericanAir', 'thank', 'you']"
SouthwestAir love_dragonss LAUREN OMG IM DEAD IM SO SO HAPPY FOR YOU YES YES,1,"['SouthwestAir', 'love_dragonss', 'LAUREN', 'OMG', 'IM', 'DEAD', 'IM', 'SO', 'SO', 'HAPPY', 'FOR', 'YOU', 'YES', 'YES']"
SouthwestAir the crew of 4649 has been great to us today traveling from ft lauderdale to louisville with 2 kids 7 and under thanksairplaneairplane,1,"['SouthwestAir', 'the', 'crew', 'of', '4649', 'has', 'been', 'great', 'to', 'us', 'today', 'traveling', 'from', 'ft', 'lauderdale', 'to', 'louisville', 'with', '2', 'kids', '7', 'and', 'under', 'thanksairplaneairplane']"
AmericanAir thanks for the quick response  its appreciated,1,"['AmericanAir', 'thanks', 'for', 'the', 'quick', 'response', 'its', 'appreciated']"
AmericanAir btw you guys should consider making a lounge at austin intl airport very populate flightd area will help the company for sureOK_hand,1,"['AmericanAir', 'btw', 'you', 'guys', 'should', 'consider', 'making', 'a', 'lounge', 'at', 'austin', 'intl', 'airport', 'very', 'populate', 'flightd', 'area', 'will', 'help', 'the', 'company', 'for', 'sureOK_hand']"
AmericanAir chicago seen from seat 6a AA 1620 so far a great ride on to PDX,1,"['AmericanAir', 'chicago', 'seen', 'from', 'seat', '6a', 'AA', '1620', 'so', 'far', 'a', 'great', 'ride', 'on', 'to', 'PDX']"
SouthwestAir LUV your new luv television commercials traveled on your airline last year return trip from NYCfeltthelove,1,"['SouthwestAir', 'LUV', 'your', 'new', 'luv', 'television', 'commercials', 'traveled', 'on', 'your', 'airline', 'last', 'year', 'return', 'trip', 'from', 'NYCfeltthelove']"
USAirways thank you,1,"['USAirways', 'thank', 'you']"
AmericanAir  keeping AA up in the air my crew chief cousin alex espinosa in DFW,1,"['AmericanAir', 'keeping', 'AA', 'up', 'in', 'the', 'air', 'my', 'crew', 'chief', 'cousin', 'alex', 'espinosa', 'in', 'DFW']"
united thank you been trying for two days to set this up,1,"['united', 'thank', 'you', 'been', 'trying', 'for', 'two', 'days', 'to', 'set', 'this', 'up']"
JetBlue tough choices but i did all simultaneously as a business traveler best experience in a long time wishmyflightwaslonger what,1,"['JetBlue', 'tough', 'choices', 'but', 'i', 'did', 'all', 'simultaneously', 'as', 'a', 'business', 'traveler', 'best', 'experience', 'in', 'a', 'long', 'time', 'wishmyflightwaslonger', 'what']"
SouthwestAir thanks for the great customer service today thumbs_upOK_hand,1,"['SouthwestAir', 'thanks', 'for', 'the', 'great', 'customer', 'service', 'today', 'thumbs_upOK_hand']"
JetBlue although it wasnt totally the answer i was looking for i appreciate the prompt response,1,"['JetBlue', 'although', 'it', 'wasnt', 'totally', 'the', 'answer', 'i', 'was', 'looking', 'for', 'i', 'appreciate', 'the', 'prompt', 'response']"
SouthwestAir companion pass because everyone deserves RedCarpet treatment and a 1 even if its your mom,1,"['SouthwestAir', 'companion', 'pass', 'because', 'everyone', 'deserves', 'RedCarpet', 'treatment', 'and', 'a', '1', 'even', 'if', 'its', 'your', 'mom']"
united look at this beauty winking_face dc 10 united airlines winking_face,1,"['united', 'look', 'at', 'this', 'beauty', 'winking_face', 'dc', '10', 'united', 'airlines', 'winking_face']"
JetBlue is amazing had a short delay they gave me 150 credit it was literally pretty much my fault i missed the flight,1,"['JetBlue', 'is', 'amazing', 'had', 'a', 'short', 'delay', 'they', 'gave', 'me', '150', 'credit', 'it', 'was', 'literally', 'pretty', 'much', 'my', 'fault', 'i', 'missed', 'the', 'flight']"
JetBlue mission accomplished gave paulgordonbrown a hug,1,"['JetBlue', 'mission', 'accomplished', 'gave', 'paulgordonbrown', 'a', 'hug']"
USAirways right on up up  away airplanesun_with_face,1,"['USAirways', 'right', 'on', 'up', 'up', 'away', 'airplanesun_with_face']"
SouthwestAir AMAZING cs today by SW thank you SO very much this is the reason we fly you southwest,1,"['SouthwestAir', 'AMAZING', 'cs', 'today', 'by', 'SW', 'thank', 'you', 'SO', 'very', 'much', 'this', 'is', 'the', 'reason', 'we', 'fly', 'you', 'southwest']"
united made the upgrade list will fly 1st tomorrow for 40 min for the first time ever raising_hands StatusMatchPaidOff,1,"['united', 'made', 'the', 'upgrade', 'list', 'will', 'fly', '1st', 'tomorrow', 'for', '40', 'min', 'for', 'the', 'first', 'time', 'ever', 'raising_hands', 'StatusMatchPaidOff']"
SouthwestAir OH MY GOSH SERIOUSLY you just made my day week year no one will appreciate this more than me,1,"['SouthwestAir', 'OH', 'MY', 'GOSH', 'SERIOUSLY', 'you', 'just', 'made', 'my', 'day', 'week', 'year', 'no', 'one', 'will', 'appreciate', 'this', 'more', 'than', 'me']"
VirginAmerica thats classy,1,"['VirginAmerica', 'thats', 'classy']"
JetBlue loving the free wifi and legroom airplane SeattleBound,1,"['JetBlue', 'loving', 'the', 'free', 'wifi', 'and', 'legroom', 'airplane', 'SeattleBound']"
AmericanAir BoeingAirplanes i really would love to experience first class on that planelooks stunning,1,"['AmericanAir', 'BoeingAirplanes', 'i', 'really', 'would', 'love', 'to', 'experience', 'first', 'class', 'on', 'that', 'planelooks', 'stunning']"
SouthwestAir thanks for making good on PoteetTJ s cancelled flightled flight,1,"['SouthwestAir', 'thanks', 'for', 'making', 'good', 'on', 'PoteetTJ', 's', 'cancelled', 'flightled', 'flight']"
SouthwestAir FINALLY a passbook option for the SWA app thank you,1,"['SouthwestAir', 'FINALLY', 'a', 'passbook', 'option', 'for', 'the', 'SWA', 'app', 'thank', 'you']"
united thank you appreciate the response,1,"['united', 'thank', 'you', 'appreciate', 'the', 'response']"
JetBlue BrandsSayingBae well here we go,1,"['JetBlue', 'BrandsSayingBae', 'well', 'here', 'we', 'go']"
AmericanAir thanks so much,1,"['AmericanAir', 'thanks', 'so', 'much']"
jetblue philly lost and read program  our customers get hot tea great crewmembers top notch info  now BOOKS,1,"['jetblue', 'philly', 'lost', 'and', 'read', 'program', 'our', 'customers', 'get', 'hot', 'tea', 'great', 'crewmembers', 'top', 'notch', 'info', 'now', 'BOOKS']"
united appreciate the sentiment and you were able to get me off the groundstill missed connection,1,"['united', 'appreciate', 'the', 'sentiment', 'and', 'you', 'were', 'able', 'to', 'get', 'me', 'off', 'the', 'groundstill', 'missed', 'connection']"
JetBlue hopefully now my application for JetBlue donut designer will finally go through the proper channels,1,"['JetBlue', 'hopefully', 'now', 'my', 'application', 'for', 'JetBlue', 'donut', 'designer', 'will', 'finally', 'go', 'through', 'the', 'proper', 'channels']"
VirginAmerica am i dreaming did you really just open up a route between dallas and austin and does this mean houston might be next,1,"['VirginAmerica', 'am', 'i', 'dreaming', 'did', 'you', 'really', 'just', 'open', 'up', 'a', 'route', 'between', 'dallas', 'and', 'austin', 'and', 'does', 'this', 'mean', 'houston', 'might', 'be', 'next']"
united thank you,1,"['united', 'thank', 'you']"
SouthwestAir  great flight from phoenix to dallas tonightgreat service and ON TIME makes timieyancey very happy,1,"['SouthwestAir', 'great', 'flight', 'from', 'phoenix', 'to', 'dallas', 'tonightgreat', 'service', 'and', 'ON', 'TIME', 'makes', 'timieyancey', 'very', 'happy']"
AmericanAir thank you for replying trying to figure out how to get from there from DFW,1,"['AmericanAir', 'thank', 'you', 'for', 'replying', 'trying', 'to', 'figure', 'out', 'how', 'to', 'get', 'from', 'there', 'from', 'DFW']"
SouthwestAir love_dragonss oh my gosh,1,"['SouthwestAir', 'love_dragonss', 'oh', 'my', 'gosh']"
USAirways ok thank you we were told ground delay due to snow,1,"['USAirways', 'ok', 'thank', 'you', 'we', 'were', 'told', 'ground', 'delay', 'due', 'to', 'snow']"
VirginAmerica has the most INCREDIBLE customer service ive ever experienced so refreshing,1,"['VirginAmerica', 'has', 'the', 'most', 'INCREDIBLE', 'customer', 'service', 'ive', 'ever', 'experienced', 'so', 'refreshing']"
JetBlue great thank you lets hope so could you please notify me if flight 2302 leaves JFK thank you again,1,"['JetBlue', 'great', 'thank', 'you', 'lets', 'hope', 'so', 'could', 'you', 'please', 'notify', 'me', 'if', 'flight', '2302', 'leaves', 'JFK', 'thank', 'you', 'again']"
united thank you for a great flight in gfc  cheers,1,"['united', 'thank', 'you', 'for', 'a', 'great', 'flight', 'in', 'gfc', 'cheers']"
JetBlue NinaDavuluri grinning_face_with_big_eyescool,1,"['JetBlue', 'NinaDavuluri', 'grinning_face_with_big_eyescool']"
AmericanAir ok thanks you have a great night AA team,1,"['AmericanAir', 'ok', 'thanks', 'you', 'have', 'a', 'great', 'night', 'AA', 'team']"
JetBlue thank you for taking care of me with a drink since my inflight entertainment wasnt working goodcustomerservice,1,"['JetBlue', 'thank', 'you', 'for', 'taking', 'care', 'of', 'me', 'with', 'a', 'drink', 'since', 'my', 'inflight', 'entertainment', 'wasnt', 'working', 'goodcustomerservice']"
JetBlue ClosePWCS please just tweet thisfolded_handsfolded_handsred_heart i fly jetblue every time btwsmirking_face,1,"['JetBlue', 'ClosePWCS', 'please', 'just', 'tweet', 'thisfolded_handsfolded_handsred_heart', 'i', 'fly', 'jetblue', 'every', 'time', 'btwsmirking_face']"
SouthwestAir that guy was the flight attendant on my last flight he was hilarious smiling_face,1,"['SouthwestAir', 'that', 'guy', 'was', 'the', 'flight', 'attendant', 'on', 'my', 'last', 'flight', 'he', 'was', 'hilarious', 'smiling_face']"
AmericanAir thanks ill look forward to the response,1,"['AmericanAir', 'thanks', 'ill', 'look', 'forward', 'to', 'the', 'response']"
AmericanAir yep was in one of my other camera memory card d,1,"['AmericanAir', 'yep', 'was', 'in', 'one', 'of', 'my', 'other', 'camera', 'memory', 'card', 'd']"
